timestamp,unix_time,temp_c,temp_ambient_c,humidity_pct,dew_point_c,power_watts,voltage_v,peltier_duty,fan1_duty,fan2_duty,fan1_rpm,fan2_rpm,control_mode,system_safe,temp_error
2026-01-01 00:01:45.500,1735689705.5,52.29,25.12,47.6,13.73,23.6,12.05,72,98,98,615,615,PID,1,7.29
2026-01-01 00:01:46.000,1735689706.0,52.21,25.18,53.3,14.4,23.44,12.09,72,97,97,610,610,PID,1,7.21
2026-01-01 00:01:46.500,1735689706.5,52.61,24.91,53.0,13.07,23.23,12.12,76,100,100,631,631,PID,1,7.61
2026-01-01 00:01:47.000,1735689707.0,52.18,24.91,51.5,14.02,22.68,12.12,71,97,97,609,609,PID,1,7.18
2026-01-01 00:01:47.500,1735689707.5,52.56,25.05,53.6,14.28,23.15,12.13,75,100,100,628,628,PID,1,7.56
2026-01-01 00:01:48.000,1735689708.0,51.9,24.91,46.7,14.93,22.32,12.11,69,95,95,595,595,PID,1,6.9
2026-01-01 00:01:48.500,1735689708.5,52.1,24.99,49.0,13.76,22.52,12.07,71,96,96,605,605,PID,1,7.1
2026-01-01 00:01:49.000,1735689709.0,51.69,25.42,48.5,14.16,22.33,12.07,66,93,93,584,584,PID,1,6.69
2026-01-01 00:01:49.500,1735689709.5,52.49,24.95,51.4,13.1,22.54,12.04,74,99,99,625,625,PID,1,7.49
2026-01-01 00:01:50.000,1735689710.0,51.41,24.93,47.9,12.8,23.59,12.19,64,91,91,570,570,PID,1,6.41
2026-01-01 00:01:50.500,1735689710.5,51.77,24.87,51.5,14.42,21.43,12.1,67,94,94,589,589,PID,1,6.77
2026-01-01 00:01:51.000,1735689711.0,51.78,25.15,52.7,14.0,22.63,12.09,67,94,94,589,589,PID,1,6.78
2026-01-01 00:01:51.500,1735689711.5,51.63,24.96,51.4,14.59,21.41,12.05,66,93,93,581,581,PID,1,6.63
2026-01-01 00:01:52.000,1735689712.0,51.36,24.87,50.6,13.31,21.91,12.25,63,90,90,568,568,PID,1,6.36
2026-01-01 00:01:52.500,1735689712.5,51.28,25.26,48.0,14.26,22.62,12.05,62,90,90,564,564,PID,1,6.28
2026-01-01 00:01:53.000,1735689713.0,51.24,25.28,48.3,14.93,22.03,12.08,62,89,89,562,562,PID,1,6.24
2026-01-01 00:01:53.500,1735689713.5,51.09,24.88,52.5,14.21,21.38,12.12,60,88,88,555,555,PID,1,6.09
2026-01-01 00:01:54.000,1735689714.0,51.33,24.63,51.6,14.14,21.49,12.13,63,90,90,567,567,PID,1,6.33
2026-01-01 00:01:54.500,1735689714.5,51.61,25.2,49.9,14.0,22.11,12.15,66,92,92,581,581,PID,1,6.61
2026-01-01 00:01:55.000,1735689715.0,50.68,24.86,49.2,13.21,21.33,12.19,56,85,85,534,534,PID,1,5.68
2026-01-01 00:01:55.500,1735689715.5,50.34,25.16,45.9,14.68,21.72,12.13,53,82,82,517,517,PID,1,5.34
2026-01-01 00:01:56.000,1735689716.0,50.63,24.61,47.9,13.69,21.56,12.05,56,85,85,532,532,PID,1,5.63
2026-01-01 00:01:56.500,1735689716.5,51.33,25.18,53.8,14.25,21.13,12.09,63,90,90,567,567,PID,1,6.33
2026-01-01 00:01:57.000,1735689717.0,50.22,24.76,47.4,13.22,22.45,12.12,52,81,81,511,511,PID,1,5.22
2026-01-01 00:01:57.500,1735689717.5,50.85,25.15,50.4,13.41,21.61,12.2,58,86,86,543,543,PID,1,5.85
2026-01-01 00:01:58.000,1735689718.0,50.76,25.0,52.0,14.72,20.2,12.03,57,86,86,538,538,PID,1,5.76
2026-01-01 00:01:58.500,1735689718.5,49.99,24.81,47.5,13.83,21.22,12.16,49,79,79,500,500,PID,1,4.99
2026-01-01 00:01:59.000,1735689719.0,50.22,24.92,50.4,14.73,20.72,12.11,52,81,81,511,511,PID,1,5.22
2026-01-01 00:01:59.500,1735689719.5,50.44,25.14,51.9,13.96,21.39,12.14,54,83,83,522,522,PID,1,5.44
2026-01-01 00:02:00.000,1735689720.0,49.73,25.02,50.0,13.08,20.48,12.09,47,77,77,487,487,PID,1,4.73
2026-01-01 00:02:00.500,1735689720.5,49.68,25.12,55.7,14.45,20.74,12.06,46,77,77,484,484,PID,1,4.68
2026-01-01 00:02:01.000,1735689721.0,49.46,25.4,46.7,13.71,20.96,12.14,44,75,75,473,473,PID,1,4.46
2026-01-01 00:02:01.500,1735689721.5,49.22,24.69,52.1,14.35,21.05,12.13,42,73,73,461,461,PID,1,4.22
2026-01-01 00:02:02.000,1735689722.0,49.23,25.32,49.7,14.01,19.93,12.15,42,73,73,461,461,PID,1,4.23
2026-01-01 00:02:02.500,1735689722.5,48.95,25.02,51.5,13.23,20.28,12.1,39,71,71,447,447,PID,1,3.95
2026-01-01 00:02:03.000,1735689723.0,49.21,24.82,50.9,14.08,20.12,12.07,42,73,73,461,461,PID,1,4.21
2026-01-01 00:02:03.500,1735689723.5,48.86,24.73,48.5,15.1,19.94,12.02,38,70,70,443,443,PID,1,3.86
2026-01-01 00:02:04.000,1735689724.0,49.05,24.96,50.5,14.25,21.06,12.14,40,72,72,453,453,PID,1,4.05
2026-01-01 00:02:04.500,1735689724.5,48.41,25.18,46.3,13.97,20.29,12.12,34,67,67,420,420,PID,1,3.41
2026-01-01 00:02:05.000,1735689725.0,48.86,24.97,51.2,14.54,19.37,12.05,38,70,70,443,443,PID,1,3.86
2026-01-01 00:02:05.500,1735689725.5,48.9,25.3,50.6,14.11,20.37,12.07,38,71,71,445,445,PID,1,3.9
2026-01-01 00:02:06.000,1735689726.0,47.94,24.71,51.3,14.1,20.88,12.08,29,63,63,397,397,PID,1,2.94
2026-01-01 00:02:06.500,1735689726.5,48.53,25.0,52.1,13.45,20.24,12.03,35,68,68,427,427,PID,1,3.53
2026-01-01 00:02:07.000,1735689727.0,48.67,24.75,50.7,14.12,18.87,12.06,36,69,69,434,434,PID,1,3.67
2026-01-01 00:02:07.500,1735689727.5,47.83,25.07,50.3,14.52,19.3,12.04,28,62,62,391,391,PID,1,2.83
2026-01-01 00:02:08.000,1735689728.0,48.58,25.18,48.2,13.58,20.08,12.08,35,68,68,429,429,PID,1,3.58
2026-01-01 00:02:08.500,1735689728.5,48.08,24.92,48.6,14.71,19.0,12.06,30,64,64,404,404,PID,1,3.08
2026-01-01 00:02:09.000,1735689729.0,47.63,24.48,52.4,13.95,19.48,12.02,26,61,61,382,382,PID,1,2.63
2026-01-01 00:02:09.500,1735689729.5,47.71,25.04,52.9,13.56,19.55,12.2,27,61,61,385,385,PID,1,2.71
2026-01-01 00:02:10.000,1735689730.0,47.77,25.09,49.5,14.5,18.6,12.16,27,62,62,389,389,PID,1,2.77
2026-01-01 00:02:10.500,1735689730.5,47.51,25.08,50.1,13.86,18.94,12.06,25,60,60,376,376,PID,1,2.51
2026-01-01 00:02:11.000,1735689731.0,47.53,25.25,48.2,14.38,17.25,12.11,25,60,60,377,377,PID,1,2.53
2026-01-01 00:02:11.500,1735689731.5,46.97,24.79,52.3,13.85,18.27,12.12,19,55,55,349,349,PID,1,1.97
2026-01-01 00:02:12.000,1735689732.0,47.18,25.14,51.3,13.97,18.55,12.16,21,57,57,359,359,PID,1,2.18
2026-01-01 00:02:12.500,1735689732.5,46.58,25.24,53.9,14.25,17.96,12.06,15,52,52,329,329,PID,1,1.58
2026-01-01 00:02:13.000,1735689733.0,46.85,24.64,48.2,14.15,19.3,12.15,18,54,54,343,343,PID,1,1.85
2026-01-01 00:02:13.500,1735689733.5,46.49,25.06,49.2,13.0,17.67,12.07,14,51,51,325,325,PID,1,1.49
2026-01-01 00:02:14.000,1735689734.0,46.42,24.9,50.5,13.44,18.07,12.03,14,51,51,321,321,PID,1,1.42
2026-01-01 00:02:14.500,1735689734.5,46.89,24.98,51.3,14.46,18.25,12.14,18,55,55,345,345,PID,1,1.89
2026-01-01 00:02:15.000,1735689735.0,46.72,25.07,49.6,13.93,18.81,12.16,17,53,53,336,336,PID,1,1.72
2026-01-01 00:02:15.500,1735689735.5,46.46,24.9,48.3,13.74,17.27,12.23,14,51,51,323,323,PID,1,1.46
2026-01-01 00:02:16.000,1735689736.0,45.82,24.86,51.8,13.32,18.47,12.04,8,46,46,300,291,PID,1,0.82
2026-01-01 00:02:16.500,1735689736.5,45.93,25.01,51.4,13.46,17.8,12.13,9,47,47,300,296,PID,1,0.93
2026-01-01 00:02:17.000,1735689737.0,46.26,24.78,48.2,12.99,17.2,12.08,12,50,50,313,313,PID,1,1.26
2026-01-01 00:02:17.500,1735689737.5,45.82,24.78,52.7,13.95,17.82,12.14,8,46,46,300,291,PID,1,0.82
2026-01-01 00:02:18.000,1735689738.0,46.34,25.14,52.3,13.7,17.59,12.03,13,50,50,317,317,PID,1,1.34
2026-01-01 00:02:18.500,1735689738.5,45.64,24.77,50.3,13.52,17.09,12.04,6,45,45,300,282,PID,1,0.64
2026-01-01 00:02:19.000,1735689739.0,45.45,25.13,50.2,13.97,17.32,12.06,4,43,43,300,280,PID,1,0.45
2026-01-01 00:02:19.500,1735689739.5,45.18,25.09,51.1,14.18,16.99,12.1,1,41,41,300,280,PID,1,0.18
2026-01-01 00:02:20.000,1735689740.0,45.18,24.65,48.3,15.05,17.14,12.07,1,41,41,300,280,PID,1,0.18
2026-01-01 00:02:20.500,1735689740.5,44.97,24.86,50.1,13.24,17.31,12.13,0,40,40,300,280,PID,1,-0.03
2026-01-01 00:02:21.000,1735689741.0,45.1,25.24,45.7,14.58,17.67,12.15,1,40,40,300,280,PID,1,0.1
2026-01-01 00:02:21.500,1735689741.5,45.05,24.8,51.8,14.49,16.15,12.13,0,40,40,300,280,PID,1,0.05
2026-01-01 00:02:22.000,1735689742.0,44.4,24.91,46.9,13.61,17.73,12.18,0,40,40,300,280,PID,1,-0.6
2026-01-01 00:02:22.500,1735689742.5,44.11,25.09,53.0,14.1,15.59,12.12,0,40,40,300,280,PID,1,-0.89
2026-01-01 00:02:23.000,1735689743.0,43.83,25.16,49.3,13.77,16.38,12.04,0,40,40,300,280,PID,1,-1.17
2026-01-01 00:02:23.500,1735689743.5,44.4,24.95,49.6,14.09,16.65,12.17,0,40,40,300,280,PID,1,-0.6
2026-01-01 00:02:24.000,1735689744.0,43.79,24.88,48.7,14.75,16.39,12.07,0,40,40,300,280,PID,1,-1.21
2026-01-01 00:02:24.500,1735689744.5,43.34,25.28,49.4,14.3,15.84,12.15,0,40,40,300,280,PID,1,-1.66
2026-01-01 00:02:25.000,1735689745.0,43.98,25.35,52.8,14.25,15.94,12.18,0,40,40,300,280,PID,1,-1.02
2026-01-01 00:02:25.500,1735689745.5,44.48,25.2,45.0,13.78,15.69,12.12,0,40,40,300,280,PID,1,-0.52
2026-01-01 00:02:26.000,1735689746.0,43.6,25.02,52.6,13.26,15.54,12.03,0,40,40,300,280,PID,1,-1.4
2026-01-01 00:02:26.500,1735689746.5,43.73,24.84,50.7,13.9,16.16,12.05,0,40,40,300,280,PID,1,-1.27
2026-01-01 00:02:27.000,1735689747.0,43.37,24.83,47.6,14.6,15.81,12.17,0,40,40,300,280,PID,1,-1.63
2026-01-01 00:02:27.500,1735689747.5,43.18,25.1,47.8,13.24,15.18,12.09,0,40,40,300,280,PID,1,-1.82
2026-01-01 00:02:28.000,1735689748.0,43.36,25.08,53.4,13.47,15.87,12.1,0,40,40,300,280,PID,1,-1.64
2026-01-01 00:02:28.500,1735689748.5,42.87,25.28,48.1,14.06,15.47,12.14,0,40,40,300,280,PID,1,-2.13
2026-01-01 00:02:29.000,1735689749.0,42.91,25.13,47.7,13.51,15.62,12.13,0,40,40,300,280,PID,1,-2.09
2026-01-01 00:02:29.500,1735689749.5,42.79,24.7,52.3,13.6,15.42,12.11,0,40,40,300,280,PID,1,-2.21
2026-01-01 00:02:30.000,1735689750.0,42.36,25.21,50.7,13.79,14.59,12.09,0,40,40,300,280,PID,1,-2.64
2026-01-01 00:02:30.500,1735689750.5,42.73,24.8,48.1,13.32,14.62,12.08,0,40,40,300,280,PID,1,-2.27
2026-01-01 00:02:31.000,1735689751.0,42.25,24.92,50.4,13.51,15.16,12.14,0,40,40,300,280,PID,1,-2.75
2026-01-01 00:02:31.500,1735689751.5,41.95,25.05,47.9,14.35,14.99,12.13,0,40,40,300,280,PID,1,-3.05
2026-01-01 00:02:32.000,1735689752.0,42.21,25.4,52.2,13.35,14.57,12.09,0,40,40,300,280,PID,1,-2.79
2026-01-01 00:02:32.500,1735689752.5,41.65,25.62,52.1,13.2,14.54,12.15,0,40,40,300,280,PID,1,-3.35
2026-01-01 00:02:33.000,1735689753.0,41.79,25.12,51.1,13.68,15.01,12.09,0,40,40,300,280,PID,1,-3.21
2026-01-01 00:02:33.500,1735689753.5,41.65,24.96,50.7,14.37,13.97,12.06,0,40,40,300,280,PID,1,-3.35
2026-01-01 00:02:34.000,1735689754.0,41.85,25.11,53.5,13.9,14.44,12.06,0,40,40,300,280,PID,1,-3.15
2026-01-01 00:02:34.500,1735689754.5,41.54,25.18,50.0,13.77,13.96,12.05,0,40,40,300,280,PID,1,-3.46
2026-01-01 00:02:35.000,1735689755.0,41.26,24.94,47.6,14.02,13.85,12.09,0,40,40,300,280,PID,1,-3.74
2026-01-01 00:02:35.500,1735689755.5,41.38,25.36,50.9,13.13,14.4,12.16,0,40,40,300,280,PID,1,-3.62
2026-01-01 00:02:36.000,1735689756.0,41.43,25.05,54.2,14.25,14.16,12.06,0,40,40,300,280,PID,1,-3.57
2026-01-01 00:02:36.500,1735689756.5,41.05,25.1,48.0,14.19,14.05,12.11,0,40,40,300,280,PID,1,-3.95
2026-01-01 00:02:37.000,1735689757.0,40.75,25.13,49.3,13.8,14.19,12.07,0,40,40,300,280,PID,1,-4.25
2026-01-01 00:02:37.500,1735689757.5,40.23,25.08,50.8,14.5,13.45,12.09,0,40,40,300,280,PID,1,-4.77
2026-01-01 00:02:38.000,1735689758.0,40.18,25.17,49.9,13.44,13.67,12.02,0,40,40,300,280,PID,1,-4.82
2026-01-01 00:02:38.500,1735689758.5,40.27,24.88,48.0,14.56,13.07,12.09,0,40,40,300,280,PID,1,-4.73
2026-01-01 00:02:39.000,1735689759.0,40.06,24.89,52.2,14.08,13.29,12.09,0,40,40,300,280,PID,1,-4.94
2026-01-01 00:02:39.500,1735689759.5,40.05,24.78,54.6,13.83,12.96,12.13,0,40,40,300,280,PID,1,-4.95
2026-01-01 00:02:40.000,1735689760.0,40.0,25.09,50.4,13.99,12.97,12.11,0,40,40,300,280,PID,1,-5.0
2026-01-01 00:02:40.500,1735689760.5,40.02,25.16,48.2,13.95,13.12,12.04,0,40,40,300,280,PID,1,-4.98
2026-01-01 00:02:41.000,1735689761.0,39.71,25.09,46.9,14.61,12.31,12.15,0,40,40,300,280,PID,1,-5.29
2026-01-01 00:02:41.500,1735689761.5,39.75,25.33,50.5,13.46,13.66,12.11,0,40,40,300,280,PID,1,-5.25
2026-01-01 00:02:42.000,1735689762.0,39.5,25.0,52.2,13.62,12.01,12.11,0,40,40,300,280,PID,1,-5.5
2026-01-01 00:02:42.500,1735689762.5,38.76,25.13,51.0,14.52,11.8,12.1,0,40,40,300,280,PID,1,-6.24
2026-01-01 00:02:43.000,1735689763.0,38.94,24.78,50.0,13.7,12.89,12.07,0,40,40,300,280,PID,1,-6.06
2026-01-01 00:02:43.500,1735689763.5,39.06,24.92,48.8,14.45,12.61,12.11,0,40,40,300,280,PID,1,-5.94
2026-01-01 00:02:44.000,1735689764.0,38.61,25.14,47.8,14.85,12.42,12.12,0,40,40,300,280,PID,1,-6.39
2026-01-01 00:02:44.500,1735689764.5,39.03,25.17,51.7,13.8,12.32,12.01,0,40,40,300,280,PID,1,-5.97
2026-01-01 00:02:45.000,1735689765.0,39.19,24.94,51.8,14.34,11.9,12.07,0,40,40,300,280,PID,1,-5.81
2026-01-01 00:02:45.500,1735689765.5,38.97,24.99,46.9,13.42,11.36,12.09,0,40,40,300,280,PID,1,-6.03
2026-01-01 00:02:46.000,1735689766.0,38.42,24.7,53.2,14.38,11.75,12.11,0,40,40,300,280,PID,1,-6.58
2026-01-01 00:02:46.500,1735689766.5,38.81,24.93,51.1,14.1,11.27,12.16,0,40,40,300,280,PID,1,-6.19
2026-01-01 00:02:47.000,1735689767.0,38.28,25.18,52.8,14.24,12.0,12.06,0,40,40,300,280,PID,1,-6.72
2026-01-01 00:02:47.500,1735689767.5,38.01,25.12,47.3,13.68,11.34,12.08,0,40,40,300,280,PID,1,-6.99
2026-01-01 00:02:48.000,1735689768.0,37.81,25.1,47.3,13.17,10.91,12.07,0,40,40,300,280,PID,1,-7.19
2026-01-01 00:02:48.500,1735689768.5,37.78,25.01,49.7,14.25,11.06,12.06,0,40,40,300,280,PID,1,-7.22
2026-01-01 00:02:49.000,1735689769.0,37.63,25.0,51.0,12.97,11.33,12.08,0,40,40,300,280,PID,1,-7.37
2026-01-01 00:02:49.500,1735689769.5,37.68,24.87,53.6,13.84,10.75,12.14,0,40,40,300,280,PID,1,-7.32
2026-01-01 00:02:50.000,1735689770.0,37.56,25.14,51.4,14.47,10.52,12.05,0,40,40,300,280,PID,1,-7.44
2026-01-01 00:02:50.500,1735689770.5,37.39,25.08,49.5,14.1,10.96,12.12,0,40,40,300,280,PID,1,-7.61
2026-01-01 00:02:51.000,1735689771.0,37.41,25.1,47.9,14.97,10.86,12.01,0,40,40,300,280,PID,1,-7.59
2026-01-01 00:02:51.500,1735689771.5,37.52,24.89,52.5,14.51,10.39,12.07,0,40,40,300,280,PID,1,-7.48
2026-01-01 00:02:52.000,1735689772.0,37.33,24.57,48.1,13.67,10.32,12.08,0,40,40,300,280,PID,1,-7.67
2026-01-01 00:02:52.500,1735689772.5,36.48,25.22,53.3,14.01,10.58,12.18,0,40,40,300,280,PID,1,-8.52
2026-01-01 00:02:53.000,1735689773.0,36.04,24.9,49.4,13.98,9.64,12.09,0,40,40,300,280,PID,1,-8.96
2026-01-01 00:02:53.500,1735689773.5,36.97,24.83,53.2,13.21,9.57,11.99,0,40,40,300,280,PID,1,-8.03
2026-01-01 00:02:54.000,1735689774.0,36.17,25.14,51.4,13.53,9.82,12.0,0,40,40,300,280,PID,1,-8.83
2026-01-01 00:02:54.500,1735689774.5,36.4,24.92,49.7,13.72,9.98,12.1,0,40,40,300,280,PID,1,-8.6
2026-01-01 00:02:55.000,1735689775.0,36.0,25.21,49.0,12.98,10.16,12.13,0,40,40,300,280,PID,1,-9.0
2026-01-01 00:02:55.500,1735689775.5,35.7,25.12,49.3,14.02,10.65,12.12,0,40,40,300,280,PID,1,-9.3
2026-01-01 00:02:56.000,1735689776.0,36.29,25.14,50.9,13.88,10.25,12.11,0,40,40,300,280,PID,1,-8.71
2026-01-01 00:02:56.500,1735689776.5,36.24,24.73,50.2,13.16,9.65,12.16,0,40,40,300,280,PID,1,-8.76
2026-01-01 00:02:57.000,1735689777.0,35.73,25.24,48.8,14.2,9.63,12.07,0,40,40,300,280,PID,1,-9.27
2026-01-01 00:02:57.500,1735689777.5,35.02,25.05,49.7,14.36,9.05,12.14,0,40,40,300,280,PID,1,-9.98
2026-01-01 00:02:58.000,1735689778.0,35.52,24.93,50.2,14.11,9.46,12.02,0,40,40,300,280,PID,1,-9.48
2026-01-01 00:02:58.500,1735689778.5,35.7,25.03,45.7,13.84,9.23,12.05,0,40,40,300,280,PID,1,-9.3
2026-01-01 00:02:59.000,1735689779.0,35.03,24.64,50.9,14.3,9.45,12.01,0,40,40,300,280,PID,1,-9.97
2026-01-01 00:02:59.500,1735689779.5,35.42,25.08,48.0,14.34,8.79,12.09,0,40,40,300,280,PID,1,-9.58
2026-01-01 00:03:00.000,1735689780.0,35.25,24.79,47.7,14.15,9.38,12.1,0,40,40,300,280,PID,1,-9.75
2026-01-01 00:03:00.500,1735689780.5,35.33,24.73,46.6,13.59,9.8,12.11,0,40,40,300,280,PID,1,-9.67
2026-01-01 00:03:01.000,1735689781.0,35.09,24.7,46.4,14.14,8.9,12.1,0,40,40,300,280,PID,1,-9.91
2026-01-01 00:03:01.500,1735689781.5,34.65,25.22,47.3,14.6,9.07,12.05,0,40,40,300,280,PID,1,-10.35
2026-01-01 00:03:02.000,1735689782.0,35.2,24.87,48.6,13.7,9.13,12.09,0,40,40,300,280,PID,1,-9.8
2026-01-01 00:03:02.500,1735689782.5,34.69,25.31,53.9,15.05,8.51,12.03,0,40,40,300,280,PID,1,-10.31
2026-01-01 00:03:03.000,1735689783.0,34.63,24.89,48.9,13.74,8.74,12.17,0,40,40,300,280,PID,1,-10.37
2026-01-01 00:03:03.500,1735689783.5,34.26,24.66,50.4,14.02,8.55,12.08,0,40,40,300,280,PID,1,-10.74
2026-01-01 00:03:04.000,1735689784.0,34.31,24.78,50.8,13.66,8.51,12.08,0,40,40,300,280,PID,1,-10.69
2026-01-01 00:03:04.500,1735689784.5,34.08,25.25,50.3,14.11,8.0,12.18,0,40,40,300,280,PID,1,-10.92
2026-01-01 00:03:05.000,1735689785.0,34.19,24.97,49.8,13.13,8.32,12.04,0,40,40,300,280,PID,1,-10.81
2026-01-01 00:03:05.500,1735689785.5,34.66,24.89,47.6,13.73,8.48,12.04,0,40,40,300,280,PID,1,-10.34
2026-01-01 00:03:06.000,1735689786.0,33.64,25.03,52.9,13.45,8.88,12.05,0,40,40,300,280,PID,1,-11.36
2026-01-01 00:03:06.500,1735689786.5,33.47,25.1,53.6,14.07,8.56,12.1,0,40,40,300,280,PID,1,-11.53
2026-01-01 00:03:07.000,1735689787.0,34.31,25.22,46.6,14.5,9.08,12.12,0,40,40,300,280,PID,1,-10.69
2026-01-01 00:03:07.500,1735689787.5,33.71,25.29,48.0,14.32,7.55,12.14,0,40,40,300,280,PID,1,-11.29
2026-01-01 00:03:08.000,1735689788.0,33.48,24.93,49.4,12.81,8.29,12.23,0,40,40,300,280,PID,1,-11.52
2026-01-01 00:03:08.500,1735689788.5,33.9,24.73,48.1,15.02,7.87,11.99,0,40,40,300,280,PID,1,-11.1
2026-01-01 00:03:09.000,1735689789.0,33.32,24.92,51.0,14.15,8.81,12.13,0,40,40,300,280,PID,1,-11.68
2026-01-01 00:03:09.500,1735689789.5,33.96,25.05,48.5,13.61,7.23,12.07,0,40,40,300,280,PID,1,-11.04
2026-01-01 00:03:10.000,1735689790.0,33.53,24.81,54.3,14.08,7.15,12.07,0,40,40,300,280,PID,1,-11.47
2026-01-01 00:03:10.500,1735689790.5,33.09,24.81,52.4,14.09,7.2,12.07,0,40,40,300,280,PID,1,-11.91
2026-01-01 00:03:11.000,1735689791.0,33.8,25.07,50.4,13.67,6.37,12.05,0,40,40,300,280,PID,1,-11.2
2026-01-01 00:03:11.500,1735689791.5,32.88,24.99,52.1,14.1,7.1,12.18,0,40,40,300,280,PID,1,-12.12
2026-01-01 00:03:12.000,1735689792.0,33.2,25.01,52.2,13.7,6.92,12.14,0,40,40,300,280,PID,1,-11.8
2026-01-01 00:03:12.500,1735689792.5,32.99,24.85,48.9,13.8,7.3,12.1,0,40,40,300,280,PID,1,-12.01
2026-01-01 00:03:13.000,1735689793.0,33.21,24.95,48.4,13.66,7.33,12.17,0,40,40,300,280,PID,1,-11.79
2026-01-01 00:03:13.500,1735689793.5,33.2,24.82,50.2,13.28,8.04,12.02,0,40,40,300,280,PID,1,-11.8
2026-01-01 00:03:14.000,1735689794.0,32.66,25.18,51.7,14.07,7.51,12.03,0,40,40,300,280,PID,1,-12.34
2026-01-01 00:03:14.500,1735689794.5,32.35,25.21,50.3,14.29,6.68,11.99,0,40,40,300,280,PID,1,-12.65
2026-01-01 00:03:15.000,1735689795.0,32.64,24.63,46.8,14.26,6.46,12.07,0,40,40,300,280,PID,1,-12.36
2026-01-01 00:03:15.500,1735689795.5,32.22,24.81,48.4,14.41,7.09,12.11,0,40,40,300,280,PID,1,-12.78
2026-01-01 00:03:16.000,1735689796.0,32.95,24.7,49.9,14.16,6.13,12.11,0,40,40,300,280,PID,1,-12.05
2026-01-01 00:03:16.500,1735689796.5,32.31,24.87,49.8,13.73,7.64,12.11,0,40,40,300,280,PID,1,-12.69
2026-01-01 00:03:17.000,1735689797.0,32.09,24.98,53.9,14.42,7.26,12.03,0,40,40,300,280,PID,1,-12.91
2026-01-01 00:03:17.500,1735689797.5,32.18,24.71,47.2,13.32,6.38,12.14,0,40,40,300,280,PID,1,-12.82
2026-01-01 00:03:18.000,1735689798.0,31.65,24.82,51.0,13.55,5.7,12.11,0,40,40,300,280,PID,1,-13.35
2026-01-01 00:03:18.500,1735689798.5,31.7,24.8,53.0,13.52,7.18,12.14,0,40,40,300,280,PID,1,-13.3
2026-01-01 00:03:19.000,1735689799.0,32.28,25.04,54.5,14.54,6.39,12.01,0,40,40,300,280,PID,1,-12.72
2026-01-01 00:03:19.500,1735689799.5,31.66,25.01,49.2,14.47,7.01,12.12,0,40,40,300,280,PID,1,-13.34
2026-01-01 00:03:20.000,1735689800.0,31.47,24.86,51.0,14.24,5.54,12.04,0,40,40,300,280,PID,1,-13.53
2026-01-01 00:03:20.500,1735689800.5,31.88,25.04,51.1,14.54,5.99,12.08,0,40,40,300,280,PID,1,-13.12
2026-01-01 00:03:21.000,1735689801.0,32.01,24.89,50.4,13.56,6.24,12.13,0,40,40,300,280,PID,1,-12.99
2026-01-01 00:03:21.500,1735689801.5,31.81,24.95,49.8,14.17,6.21,12.1,0,40,40,300,280,PID,1,-13.19
2026-01-01 00:03:22.000,1735689802.0,31.83,25.33,50.9,13.94,5.91,12.06,0,40,40,300,280,PID,1,-13.17
2026-01-01 00:03:22.500,1735689802.5,31.25,25.27,44.9,14.42,6.4,12.1,0,40,40,300,280,PID,1,-13.75
2026-01-01 00:03:23.000,1735689803.0,30.99,24.74,51.4,13.94,5.51,12.02,0,40,40,300,280,PID,1,-14.01
2026-01-01 00:03:23.500,1735689803.5,31.81,25.17,50.3,13.81,5.93,12.16,0,40,40,300,280,PID,1,-13.19
2026-01-01 00:03:24.000,1735689804.0,31.2,25.16,49.6,14.27,6.01,12.09,0,40,40,300,280,PID,1,-13.8
2026-01-01 00:03:24.500,1735689804.5,31.17,24.77,54.1,14.44,6.16,12.16,0,40,40,300,280,PID,1,-13.83
2026-01-01 00:03:25.000,1735689805.0,31.59,25.16,48.7,13.67,6.22,12.07,0,40,40,300,280,PID,1,-13.41
2026-01-01 00:03:25.500,1735689805.5,31.3,25.31,49.2,13.97,5.26,12.07,0,40,40,300,280,PID,1,-13.7
2026-01-01 00:03:26.000,1735689806.0,31.22,24.78,54.0,13.47,5.01,12.06,0,40,40,300,280,PID,1,-13.78
2026-01-01 00:03:26.500,1735689806.5,31.69,24.82,48.3,12.75,6.38,12.14,0,40,40,300,280,PID,1,-13.31
2026-01-01 00:03:27.000,1735689807.0,30.79,25.2,48.9,14.1,5.87,12.06,0,40,40,300,280,PID,1,-14.21
2026-01-01 00:03:27.500,1735689807.5,31.22,25.05,49.7,14.3,5.29,12.13,0,40,40,300,280,PID,1,-13.78
2026-01-01 00:03:28.000,1735689808.0,30.91,25.11,51.7,14.13,6.4,12.08,0,40,40,300,280,PID,1,-14.09
2026-01-01 00:03:28.500,1735689808.5,30.93,25.07,50.4,13.03,5.65,12.0,0,40,40,300,280,PID,1,-14.07
2026-01-01 00:03:29.000,1735689809.0,31.26,25.08,47.4,13.82,6.15,12.07,0,40,40,300,280,PID,1,-13.74
2026-01-01 00:03:29.500,1735689809.5,30.91,24.73,48.9,12.89,5.56,12.04,0,40,40,300,280,PID,1,-14.09
2026-01-01 00:03:30.000,1735689810.0,30.88,25.21,48.8,14.68,6.52,12.1,0,40,40,300,280,PID,1,-14.12
2026-01-01 00:03:30.500,1735689810.5,31.0,25.23,49.8,13.46,6.34,12.04,0,40,40,300,280,PID,1,-14.0
